customer_id,tenure_months,monthly_charges,total_charges,support_calls_6m,late_payments_12m,extra_services,contract,internet_service,payment_method,paperless_billing,senior_citizen,has_dependents,churned
C006119,17,79.22,1361.98,2,0,4,One year,Fibre optic,Credit card,False,False,False,0
C006120,20,63.25,1316.75,0,0,0,Two year,Fibre optic,Electronic cheque,True,False,True,1
C006121,8,47.01,381.03,2,0,2,Month-to-month,DSL,Electronic cheque,False,False,True,0
C006122,15,58.86,873.15,0,1,3,Month-to-month,DSL,Credit card,True,False,False,0
C006123,13,110.48,1445.76,1,0,3,Month-to-month,Fibre optic,Electronic cheque,True,True,False,0
C006124,34,61.31,2018.15,0,0,3,One year,Fibre optic,Electronic cheque,True,False,False,0
C006125,38,50.81,1856.71,2,0,1,Month-to-month,DSL,Electronic cheque,True,False,True,0
C006126,24,80.85,1933.05,0,0,4,One year,Fibre optic,Post,False,False,False,1
C006127,7,64.1,439.3,0,0,2,Month-to-month,DSL,Bank transfer,False,False,False,1
C006128,50,71.51,3499.15,0,1,1,One year,DSL,Electronic cheque,True,False,True,0
C006129,28,65.81,1784.52,1,0,2,One year,Fibre optic,Bank transfer,False,False,True,0
C006130,19,68.4,1289.03,1,1,0,Month-to-month,DSL,Bank transfer,False,False,False,1
C006131,22,72.27,1555.95,0,1,0,Two year,DSL,Bank transfer,True,False,False,0
C006132,4,53.38,213.72,0,2,5,Two year,DSL,Credit card,True,False,True,0
C006133,13,110.75,1411.02,0,1,2,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C006134,36,127.73,4501.82,2,0,2,Two year,Fibre optic,Post,False,False,False,0
C006135,4,83.98,333.87,3,2,3,Two year,Fibre optic,Electronic cheque,True,False,False,1
C006136,4,57.96,220.38,1,0,3,Month-to-month,Fibre optic,Electronic cheque,False,False,True,1
C006137,28,92.14,2511.66,2,0,2,One year,Fibre optic,,True,False,False,1
C006138,21,63.63,1385.79,1,0,1,One year,DSL,Post,True,False,False,0
C006139,4,59.33,242.17,1,0,2,One year,DSL,Bank transfer,True,False,True,1
C006140,12,83.58,1003.35,0,0,1,Two year,DSL,Bank transfer,True,False,False,0
C006141,19,16.82,305.1,1,0,0,Month-to-month,None,Electronic cheque,True,False,False,0
C006142,17,67.51,1111.69,2,0,5,Month-to-month,DSL,Post,False,False,True,1
C006143,20,42.24,838.37,0,0,2,Month-to-month,DSL,Bank transfer,True,False,False,1
C006144,11,86.01,957.16,0,1,0,One year,Fibre optic,Electronic cheque,True,False,False,0
C006145,18,105.22,1858.47,3,0,3,Month-to-month,Fibre optic,Credit card,True,False,True,1
C006146,24,31.3,763.86,1,0,4,Month-to-month,None,Post,True,False,True,1
C006147,23,84.65,1937.55,1,1,4,Month-to-month,Fibre optic,Electronic cheque,False,False,False,0
C006148,12,26.72,329.0,0,1,4,One year,DSL,Post,True,False,False,0
C006149,25,71.58,1812.21,0,2,5,Month-to-month,Fibre optic,Credit card,False,False,False,1
C006150,7,70.04,503.28,4,1,4,Month-to-month,Fibre optic,Bank transfer,False,False,False,1
C006151,9,15.0,135.05,0,0,1,Month-to-month,None,Electronic cheque,False,False,False,0
C006152,28,59.56,1641.46,0,0,0,Month-to-month,Fibre optic,Electronic cheque,True,True,True,0
C006153,25,79.03,2026.2,0,1,3,Month-to-month,Fibre optic,Credit card,False,False,False,1
C006154,12,63.8,769.24,0,0,3,Month-to-month,DSL,Bank transfer,False,False,False,0
C006155,9,15.0,135.77,0,1,4,One year,None,Bank transfer,False,False,False,0
C006156,10,92.93,942.52,3,2,0,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006157,23,67.1,1597.11,1,1,5,Month-to-month,DSL,Bank transfer,True,False,False,1
C006158,20,74.76,1514.19,1,0,3,One year,Fibre optic,Bank transfer,True,True,False,0
C006159,8,101.66,839.07,3,0,5,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006160,25,50.76,1181.07,2,0,1,Month-to-month,DSL,Electronic cheque,False,False,True,0
C006161,12,69.66,848.79,2,1,2,Month-to-month,Fibre optic,Electronic cheque,True,False,True,0
C006162,7,109.34,798.03,2,1,0,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006163,10,54.14,558.63,1,0,4,Month-to-month,DSL,Credit card,False,False,False,0
C006164,16,15.0,232.89,2,0,5,Two year,None,Electronic cheque,False,False,False,0
C006165,24,15.0,352.91,0,0,0,Month-to-month,None,Post,True,False,False,0
C006166,23,73.31,1774.1,0,0,0,One year,DSL,Credit card,False,False,True,0
C006167,14,59.12,887.55,2,1,0,Two year,Fibre optic,Bank transfer,True,True,True,0
C006168,18,17.9,326.95,0,0,1,Month-to-month,None,Credit card,True,False,True,0
C006169,13,84.67,1217.52,0,0,2,One year,Fibre optic,Electronic cheque,True,False,False,0
C006170,8,17.74,141.06,1,2,2,Month-to-month,None,Electronic cheque,True,False,False,0
C006171,14,64.22,933.0,1,0,1,One year,DSL,Electronic cheque,False,False,True,0
C006172,3,84.16,245.77,1,0,2,Two year,Fibre optic,Electronic cheque,False,False,False,1
C006173,39,60.56,2396.77,1,1,3,Month-to-month,Fibre optic,Electronic cheque,True,False,True,0
C006174,17,47.1,771.42,1,0,2,Two year,DSL,Credit card,True,False,False,0
C006175,21,80.25,1717.81,2,0,2,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006176,9,61.62,544.57,3,1,4,One year,DSL,Bank transfer,False,False,False,0
C006177,17,56.73,937.27,1,1,3,Month-to-month,DSL,Electronic cheque,False,True,False,1
C006178,19,66.59,1322.28,1,0,1,Month-to-month,DSL,Electronic cheque,True,False,True,0
C006179,13,33.22,,0,1,4,Month-to-month,DSL,Post,False,False,True,0
C006180,13,50.52,641.38,0,0,1,Two year,DSL,Credit card,True,False,False,0
C006181,5,81.05,397.3,2,0,4,One year,Fibre optic,Bank transfer,False,False,False,1
C006182,47,66.97,3004.5,3,2,3,Two year,DSL,Credit card,True,False,False,0
C006183,8,53.85,422.66,3,0,2,Month-to-month,DSL,Credit card,False,False,False,0
C006184,9,44.18,389.55,0,1,2,Month-to-month,DSL,Post,False,False,False,0
C006185,41,17.46,724.45,0,0,0,Month-to-month,None,Electronic cheque,True,True,False,0
C006186,21,79.46,1678.87,0,1,1,Month-to-month,DSL,Electronic cheque,True,False,False,0
C006187,24,106.63,2486.21,0,0,0,Month-to-month,Fibre optic,Electronic cheque,True,True,False,0
C006188,4,43.24,167.8,1,0,1,Two year,DSL,Bank transfer,False,False,False,0
C006189,17,61.9,1109.35,2,0,1,Two year,DSL,Credit card,True,True,False,0
C006190,5,81.6,418.74,5,1,4,Month-to-month,Fibre optic,Credit card,True,False,False,1
C006191,7,103.83,747.1,1,3,4,Month-to-month,Fibre optic,Post,False,False,False,1
C006192,52,75.54,3924.14,2,1,5,One year,Fibre optic,Credit card,False,False,False,0
C006193,6,93.85,543.27,2,1,0,One year,Fibre optic,Credit card,True,False,False,1
C006194,24,58.56,1421.64,0,2,0,One year,DSL,Post,False,False,True,0
C006195,7,68.1,,1,2,2,Month-to-month,DSL,Post,True,False,True,1
C006196,8,20.28,175.49,1,1,1,Month-to-month,None,Electronic cheque,True,False,True,0
C006197,72,48.93,3442.47,2,2,1,Month-to-month,DSL,Bank transfer,False,True,False,1
C006198,14,83.76,1222.36,2,0,5,Two year,Fibre optic,Credit card,True,False,False,0
C006199,4,74.65,296.17,1,0,0,One year,Fibre optic,Bank transfer,False,False,False,1
C006200,24,81.85,1964.21,1,0,1,Two year,DSL,Post,False,False,True,0
C006201,34,44.3,1571.34,4,1,1,Month-to-month,DSL,Post,True,True,True,1
C006202,26,102.59,2579.38,1,0,2,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006203,13,88.65,1195.8,0,1,4,Month-to-month,Fibre optic,Post,False,False,True,1
C006204,13,21.67,277.83,0,0,3,Two year,None,Electronic cheque,True,False,False,0
C006205,10,61.61,628.6,0,0,2,Month-to-month,DSL,Bank transfer,True,False,False,1
C006206,6,19.4,119.78,1,0,0,One year,None,Electronic cheque,False,False,False,0
C006207,19,60.7,1180.93,1,1,5,Month-to-month,DSL,Post,True,False,False,0
C006208,13,58.73,735.24,2,0,0,Month-to-month,DSL,Post,True,False,False,0
C006209,5,123.5,608.78,1,1,0,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006210,14,15.0,211.06,0,1,1,Month-to-month,None,Post,True,False,False,0
C006211,8,80.04,621.29,1,0,2,Two year,Fibre optic,Credit card,True,False,False,1
C006212,18,89.18,1624.13,4,1,4,Two year,Fibre optic,Electronic cheque,True,True,False,1
C006213,17,56.09,983.66,0,0,5,One year,Fibre optic,Electronic cheque,False,False,False,0
C006214,11,15.0,162.55,0,0,0,Month-to-month,None,Credit card,False,False,False,0
C006215,15,24.27,374.09,0,0,3,One year,None,Electronic cheque,True,False,False,0
C006216,16,76.95,1231.45,1,1,4,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006217,28,87.42,2467.52,0,2,3,Two year,Fibre optic,Post,False,False,True,0
C006218,14,67.4,962.92,0,0,2,One year,Fibre optic,Post,False,False,True,0
C006219,10,28.08,290.84,0,1,2,Month-to-month,None,Credit card,True,False,True,0
C006220,12,46.18,537.81,0,0,1,Month-to-month,Fibre optic,Bank transfer,True,False,False,0
C006221,45,97.45,4507.99,0,0,3,Month-to-month,DSL,Bank transfer,True,True,False,1
C006222,7,15.2,109.26,0,1,1,Month-to-month,None,Credit card,False,False,False,0
C006223,13,90.91,1187.71,2,0,5,Two year,Fibre optic,Electronic cheque,True,False,False,1
C006224,13,82.07,1033.74,0,1,2,One year,Fibre optic,Credit card,True,False,True,0
C006225,13,73.11,965.51,3,0,3,Month-to-month,Fibre optic,Bank transfer,True,True,False,1
C006226,5,60.68,307.41,1,1,3,Month-to-month,DSL,Bank transfer,False,False,True,1
C006227,12,107.21,1279.14,2,0,0,One year,Fibre optic,Electronic cheque,False,False,False,1
C006228,10,66.87,684.26,0,0,4,Month-to-month,DSL,Post,True,False,True,0
C006229,18,20.95,369.59,0,0,1,Month-to-month,None,Electronic cheque,True,False,True,1
C006230,31,105.47,3332.8,4,0,3,One year,Fibre optic,Bank transfer,True,False,False,0
C006231,19,33.03,628.75,0,0,2,Month-to-month,None,Credit card,True,False,False,0
C006232,16,70.55,1155.87,1,1,1,Month-to-month,DSL,Post,True,False,False,0
C006233,21,15.37,310.09,0,1,0,Month-to-month,None,Post,True,False,False,0
C006234,17,57.97,903.89,1,0,1,Month-to-month,Fibre optic,Post,False,False,False,0
C006235,15,99.26,1431.23,1,0,3,Two year,Fibre optic,Post,True,False,True,1
C006236,27,15.0,405.89,0,0,4,Two year,None,Electronic cheque,False,False,False,0
C006237,12,89.74,1141.88,0,0,2,Two year,Fibre optic,Post,False,False,False,0
C006238,5,15.0,75.83,1,0,0,Two year,None,Post,True,False,True,0
C006239,9,88.79,834.66,1,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006240,8,41.97,343.74,0,0,1,Month-to-month,DSL,Bank transfer,True,False,False,0
C006241,53,86.39,4299.64,1,0,2,One year,Fibre optic,Bank transfer,True,True,False,0
C006242,32,22.99,738.05,2,1,3,Month-to-month,None,Electronic cheque,False,False,False,0
C006243,16,103.91,1631.11,1,1,0,Two year,Fibre optic,Electronic cheque,False,True,True,0
C006244,9,78.46,687.12,2,1,3,Month-to-month,Fibre optic,Credit card,False,True,True,1
C006245,27,39.72,1074.16,1,1,5,Month-to-month,DSL,Bank transfer,True,True,False,1
C006246,16,89.2,1443.68,0,0,4,One year,Fibre optic,Credit card,True,False,False,0
C006247,12,18.47,210.07,0,2,4,Two year,None,Post,False,False,False,0
C006248,16,27.97,436.14,0,0,0,One year,None,Bank transfer,True,True,False,0
C006249,12,39.93,470.72,0,1,2,One year,DSL,Post,True,False,False,0
C006250,20,49.18,979.54,0,0,5,Month-to-month,DSL,Electronic cheque,True,True,False,1
C006251,5,70.62,360.94,4,1,3,One year,DSL,Bank transfer,True,False,False,1
C006252,20,80.3,1571.72,1,0,5,One year,DSL,Credit card,True,False,False,0
C006253,12,21.77,265.0,1,0,4,Month-to-month,None,,True,False,False,0
C006254,28,78.62,2336.07,3,1,3,One year,Fibre optic,Electronic cheque,False,False,False,1
C006255,33,45.44,1500.93,0,0,3,Month-to-month,DSL,Post,False,False,True,0
C006256,37,78.45,2933.84,3,0,1,Month-to-month,Fibre optic,Post,True,False,True,0
C006257,56,82.86,4606.87,3,0,4,Two year,Fibre optic,Post,True,False,False,1
C006258,37,63.62,2301.42,4,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006259,27,30.75,817.04,1,0,2,One year,None,Bank transfer,True,True,True,0
C006260,6,119.84,735.49,0,0,3,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006261,1,61.51,59.48,0,0,3,Two year,DSL,Electronic cheque,True,False,True,0
C006262,30,28.79,846.32,0,1,4,Month-to-month,None,Credit card,True,True,False,0
C006263,7,50.12,344.43,1,2,3,Month-to-month,DSL,Electronic cheque,False,False,False,1
C006264,72,23.25,1697.53,0,1,2,Two year,None,Credit card,True,False,False,0
C006265,4,46.15,182.86,2,0,0,One year,Fibre optic,Electronic cheque,True,True,True,1
C006266,26,21.33,548.61,1,0,3,Month-to-month,None,Electronic cheque,True,False,True,1
C006267,17,69.63,1172.11,2,1,4,Month-to-month,DSL,Electronic cheque,True,True,False,1
C006268,4,75.65,304.51,3,0,0,Month-to-month,Fibre optic,Credit card,True,False,True,1
C006269,17,29.78,526.0,0,1,4,Two year,None,Bank transfer,False,True,True,0
C006270,8,35.25,293.85,1,0,3,One year,None,Electronic cheque,True,False,False,0
C006271,14,15.0,202.59,1,1,3,Two year,None,Credit card,True,True,False,0
C006272,14,62.66,880.19,0,0,0,Two year,DSL,Post,False,False,False,0
C006273,8,90.89,744.66,2,0,3,Month-to-month,Fibre optic,Post,False,False,False,1
C006274,11,108.26,1257.35,2,1,1,One year,Fibre optic,Post,True,False,False,1
C006275,8,52.33,404.59,0,0,5,One year,DSL,Electronic cheque,True,False,False,0
C006276,3,104.73,,0,0,5,Two year,Fibre optic,Post,True,False,False,0
C006277,16,77.34,1273.0,1,0,2,One year,Fibre optic,Bank transfer,False,False,True,1
C006278,36,82.26,2910.12,1,1,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C006279,8,58.56,461.17,1,0,2,Two year,DSL,Post,True,False,False,0
C006280,49,24.18,1168.82,0,0,2,One year,None,Bank transfer,True,False,False,0
C006281,56,17.19,973.29,0,0,4,Two year,None,Electronic cheque,True,True,True,0
C006282,11,98.35,1072.77,2,2,2,Month-to-month,Fibre optic,Electronic cheque,False,False,True,0
C006283,13,16.77,221.09,0,1,1,Month-to-month,None,Bank transfer,False,True,True,0
C006284,11,25.49,275.32,1,1,1,One year,None,Bank transfer,False,False,True,0
C006285,6,45.61,283.57,2,1,2,One year,DSL,Bank transfer,False,True,False,0
C006286,13,84.69,1116.97,1,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,False,0
C006287,12,16.37,185.95,1,1,0,Month-to-month,None,Electronic cheque,True,False,False,0
C006288,16,85.2,1388.69,1,2,1,One year,Fibre optic,Post,False,False,True,1
C006289,17,56.9,923.53,0,2,0,Two year,DSL,Electronic cheque,False,False,False,0
C006290,5,99.48,488.94,2,0,0,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006291,23,92.07,2112.7,2,0,4,Month-to-month,Fibre optic,Credit card,True,False,False,0
C006292,12,57.27,676.86,2,0,3,Month-to-month,Fibre optic,Bank transfer,False,False,True,0
C006293,6,44.96,275.42,1,1,5,Month-to-month,DSL,Credit card,True,False,True,0
C006294,12,65.26,830.54,1,0,5,Month-to-month,DSL,Bank transfer,True,False,False,1
C006295,17,19.67,313.71,0,0,4,Month-to-month,None,Post,False,False,False,0
C006296,41,90.64,3651.75,0,1,5,One year,Fibre optic,Credit card,True,False,True,0
C006297,37,15.0,558.07,1,0,4,Month-to-month,None,Electronic cheque,True,True,False,1
C006298,10,108.41,1079.12,0,1,5,Month-to-month,Fibre optic,Post,False,False,True,1
C006299,13,15.0,183.81,3,1,4,Two year,None,Credit card,True,True,False,0
C006300,7,77.59,563.32,0,0,0,Month-to-month,DSL,Bank transfer,True,False,False,1
C006301,19,15.0,286.24,1,0,0,One year,None,Credit card,True,False,False,1
C006302,10,21.11,215.93,4,0,5,Month-to-month,None,Electronic cheque,True,False,True,1
C006303,13,89.52,1183.42,1,1,3,Two year,Fibre optic,Credit card,False,False,False,0
C006304,30,56.27,1673.46,0,1,0,Two year,DSL,Credit card,False,False,False,0
C006305,5,15.51,74.56,0,1,3,Month-to-month,None,Electronic cheque,True,False,False,0
C006306,37,74.76,2773.51,3,0,4,One year,Fibre optic,,True,False,False,0
C006307,20,78.2,1500.81,1,1,4,One year,Fibre optic,Bank transfer,False,False,True,1
C006308,36,91.39,3395.56,1,1,3,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C006309,25,17.55,454.29,1,0,5,One year,None,Credit card,False,True,False,0
C006310,29,50.43,1480.6,1,1,2,Month-to-month,Fibre optic,Electronic cheque,False,True,False,1
C006311,15,91.67,1367.74,0,0,3,Month-to-month,Fibre optic,Credit card,True,False,True,0
C006312,6,79.54,492.34,2,1,4,Two year,Fibre optic,Electronic cheque,True,False,False,0
C006313,9,49.9,465.98,1,1,2,Month-to-month,DSL,Credit card,True,True,True,1
C006314,8,15.0,122.17,1,1,1,Month-to-month,None,Electronic cheque,True,False,False,0
C006315,2,27.22,56.59,3,3,3,Month-to-month,None,Electronic cheque,True,False,False,0
C006316,30,75.59,2359.84,0,1,0,Two year,Fibre optic,Credit card,True,True,False,0
C006317,14,15.0,219.68,1,0,1,Month-to-month,DSL,Credit card,True,False,False,1
C006318,7,26.54,193.1,1,0,1,Month-to-month,DSL,Electronic cheque,True,False,False,0
C006319,54,57.89,2880.47,1,0,1,One year,DSL,Electronic cheque,False,True,False,0
C006320,70,26.04,1849.41,1,0,5,One year,None,Post,True,False,False,0
C006321,5,89.66,450.28,2,0,2,Month-to-month,Fibre optic,Electronic cheque,True,False,False,0
C006322,13,106.12,1413.49,0,0,1,Two year,Fibre optic,Credit card,False,False,True,1
C006323,12,74.83,857.46,2,1,5,Month-to-month,DSL,Bank transfer,True,False,True,0
C006324,7,60.45,408.3,4,1,1,One year,DSL,Credit card,True,True,True,1
C006325,30,77.27,2445.77,0,0,2,One year,Fibre optic,Credit card,True,False,False,0
C006326,2,40.79,83.18,0,0,2,Month-to-month,DSL,Bank transfer,True,False,False,1
C006327,45,58.94,2678.22,0,0,5,Two year,DSL,Credit card,False,False,False,0
C006328,16,24.66,388.17,0,1,2,One year,None,Electronic cheque,True,False,True,0
C006329,51,59.57,2945.76,0,2,3,Month-to-month,Fibre optic,Electronic cheque,True,False,True,0
C006330,15,25.93,380.64,0,0,0,Month-to-month,None,Bank transfer,True,False,False,0
C006331,12,33.47,393.13,1,1,0,Month-to-month,DSL,Bank transfer,True,False,False,1
C006332,31,20.72,655.68,0,0,5,Two year,DSL,Credit card,True,False,False,0
C006333,51,15.0,772.39,1,1,4,Month-to-month,None,Bank transfer,True,True,False,0
C006334,46,15.0,671.7,1,0,1,Two year,None,Credit card,True,False,False,0
C006335,3,47.93,147.8,1,1,0,Month-to-month,Fibre optic,Credit card,True,False,False,1
C006336,38,51.72,1799.56,1,2,1,Two year,Fibre optic,Electronic cheque,True,False,True,1
C006337,11,36.74,370.07,1,1,2,Two year,DSL,Electronic cheque,True,True,False,0
C006338,14,79.46,1138.11,1,2,2,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006339,11,51.83,599.55,0,0,0,Month-to-month,DSL,Credit card,True,False,False,1
C006340,9,77.13,636.35,1,2,0,Two year,DSL,Electronic cheque,True,False,True,0
C006341,13,102.78,1316.46,4,1,1,Month-to-month,Fibre optic,Electronic cheque,False,True,False,0
C006342,7,70.83,522.47,0,1,4,Month-to-month,DSL,Credit card,False,False,True,0
C006343,38,46.49,1681.71,0,0,2,Two year,DSL,Credit card,False,False,True,0
C006344,25,64.21,1650.69,2,0,3,Two year,DSL,Electronic cheque,True,False,False,0
C006345,18,86.23,1536.49,0,1,2,One year,DSL,Credit card,True,False,False,0
C006346,11,17.43,197.35,2,1,3,Two year,None,Bank transfer,True,False,False,1
C006347,10,25.16,260.8,0,0,1,One year,None,Bank transfer,False,True,False,0
C006348,21,51.9,1102.17,0,1,2,One year,DSL,Credit card,False,False,False,0
C006349,18,35.57,623.72,0,1,5,Month-to-month,DSL,Post,True,False,True,0
C006350,33,25.82,826.9,0,1,4,One year,None,Electronic cheque,False,True,True,0
C006351,10,45.51,448.31,1,0,4,One year,DSL,Credit card,True,False,False,0
C006352,9,78.95,674.81,2,1,2,One year,Fibre optic,Electronic cheque,True,False,False,0
C006353,24,36.39,892.91,0,0,1,Two year,DSL,Bank transfer,False,False,True,0
C006354,28,100.06,2640.85,0,0,5,Month-to-month,Fibre optic,Post,False,True,False,1
C006355,66,47.04,3243.5,0,1,3,One year,DSL,Post,False,False,False,0
C006356,3,88.71,259.74,2,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006357,39,69.55,2691.73,1,0,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C006358,17,53.63,895.48,1,0,3,Month-to-month,DSL,Post,True,False,False,0
C006359,10,75.45,792.86,0,0,1,Two year,Fibre optic,Bank transfer,True,False,False,1
C006360,21,120.9,2579.28,3,0,4,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006361,21,15.0,324.98,0,0,0,One year,None,Electronic cheque,True,False,True,0
C006362,11,87.9,951.6,1,0,0,One year,Fibre optic,Electronic cheque,True,False,False,0
C006363,3,54.05,165.63,0,1,3,Two year,DSL,Credit card,False,False,False,0
C006364,40,89.58,3665.74,0,0,4,One year,Fibre optic,Electronic cheque,True,False,True,0
C006365,8,66.28,531.26,2,0,2,Month-to-month,DSL,Post,True,False,False,1
C006366,7,21.24,149.72,0,1,0,Month-to-month,None,,True,False,False,1
C006367,9,25.34,230.14,2,1,3,One year,None,Credit card,False,False,False,0
C006368,27,56.79,1545.16,2,2,1,Month-to-month,DSL,Credit card,True,True,False,1
C006369,12,94.22,1157.92,2,4,0,Month-to-month,Fibre optic,Post,False,False,False,1
C006370,9,76.1,667.2,0,0,2,Month-to-month,Fibre optic,Credit card,False,False,False,0
C006371,20,48.63,885.97,1,0,0,Month-to-month,DSL,Post,True,False,True,0
C006372,18,113.8,2005.35,4,0,0,Two year,Fibre optic,Bank transfer,False,False,True,1
C006373,9,73.72,650.3,0,2,1,Two year,Fibre optic,Bank transfer,True,False,False,0
C006374,3,108.7,328.5,1,1,2,One year,Fibre optic,Bank transfer,False,False,True,0
C006375,27,74.37,2013.32,2,0,4,Month-to-month,Fibre optic,Credit card,False,False,False,1
C006376,18,117.44,,3,0,2,Two year,Fibre optic,Post,True,False,False,0
C006377,2,69.6,131.29,2,1,5,One year,Fibre optic,Bank transfer,True,True,False,1
C006378,43,77.91,3287.21,2,0,4,Two year,Fibre optic,Post,False,False,False,1
C006379,2,112.15,226.58,1,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,True,0
C006380,8,112.94,936.82,2,0,1,Month-to-month,Fibre optic,Credit card,True,False,False,1
C006381,8,99.73,780.7,0,1,3,One year,Fibre optic,Electronic cheque,True,False,False,0
C006382,10,53.89,537.28,1,0,0,Two year,DSL,Electronic cheque,False,False,True,0
C006383,9,86.48,771.46,2,0,5,Month-to-month,Fibre optic,Credit card,True,False,True,0
C006384,5,85.02,411.21,3,1,4,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C006385,17,60.75,1058.14,3,0,5,One year,DSL,Bank transfer,False,True,True,0
C006386,30,79.21,2402.69,1,0,0,Two year,DSL,Bank transfer,True,False,False,0
C006387,17,71.02,,1,1,1,One year,Fibre optic,Electronic cheque,False,True,True,0
C006388,19,63.02,1155.03,1,0,3,Two year,DSL,Credit card,False,True,False,0
C006389,12,55.82,666.55,2,1,2,One year,Fibre optic,Bank transfer,True,False,False,1
C006390,16,115.82,1856.63,3,1,2,Two year,Fibre optic,Electronic cheque,True,False,False,0
C006391,20,75.81,1478.93,3,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006392,25,30.17,780.43,1,1,3,Month-to-month,None,Electronic cheque,True,False,False,1
C006393,9,27.34,243.23,0,0,0,One year,None,Electronic cheque,True,False,False,0
C006394,8,20.95,164.09,1,2,5,One year,None,Electronic cheque,False,False,True,0
C006395,1,32.25,33.1,1,1,3,Month-to-month,None,Credit card,True,False,False,0
C006396,52,59.56,3003.92,0,1,4,Month-to-month,DSL,Electronic cheque,True,False,False,0
C006397,50,56.35,2839.32,0,0,4,One year,DSL,Credit card,True,False,False,0
C006398,14,56.63,771.91,0,0,1,Two year,DSL,Electronic cheque,True,False,False,0
C006399,15,59.11,877.34,0,1,2,Month-to-month,DSL,Post,True,False,True,0
C006400,41,15.97,,1,1,4,Two year,None,Electronic cheque,False,True,False,0
C006401,5,32.77,166.78,0,0,5,Month-to-month,None,Electronic cheque,False,False,False,0
C006402,7,72.96,510.89,1,0,1,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006403,43,22.44,948.67,0,1,1,Month-to-month,None,Bank transfer,True,False,False,0
C006404,12,65.13,790.52,2,0,0,Month-to-month,Fibre optic,Bank transfer,True,True,False,0
C006405,6,71.07,414.82,3,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006406,21,75.4,1634.21,1,0,1,One year,DSL,Credit card,False,False,False,1
C006407,9,16.66,162.77,0,0,1,One year,None,Bank transfer,True,False,False,0
C006408,38,66.98,2550.65,4,0,0,Month-to-month,Fibre optic,Credit card,False,False,False,1
C006409,16,82.61,1342.6,1,0,2,Two year,Fibre optic,Post,True,False,False,0
C006410,9,61.29,531.5,2,1,5,Two year,DSL,,False,False,True,0
C006411,9,63.86,573.46,0,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,True,0
C006412,20,18.7,381.55,0,0,0,Month-to-month,None,Post,True,False,False,0
C006413,13,113.85,1498.06,2,1,0,Month-to-month,Fibre optic,Bank transfer,True,False,True,1
C006414,12,27.18,319.22,1,0,0,One year,None,Credit card,False,False,False,0
C006415,26,58.52,1498.07,2,0,1,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C006416,42,29.19,1215.33,1,0,4,One year,None,Electronic cheque,True,True,False,0
C006417,23,120.61,2749.99,0,0,0,One year,Fibre optic,Post,False,False,False,0
C006418,8,80.42,627.94,0,0,4,One year,Fibre optic,Electronic cheque,True,False,False,0
C006419,6,26.18,162.51,1,0,0,Month-to-month,None,Bank transfer,True,True,False,1
C006420,25,25.46,653.72,1,2,5,Month-to-month,None,Bank transfer,False,False,True,0
C006421,23,69.15,1530.38,1,0,0,Month-to-month,DSL,Electronic cheque,True,False,False,1
C006422,11,24.01,280.32,2,0,5,Two year,None,Bank transfer,False,True,True,0
C006423,13,44.72,595.65,1,1,2,One year,Fibre optic,Bank transfer,True,False,False,0
C006424,9,61.54,544.67,0,1,4,One year,DSL,Electronic cheque,False,False,True,0
C006425,6,102.08,608.31,1,0,3,One year,Fibre optic,Electronic cheque,True,False,False,1
C006426,9,73.47,658.19,0,0,1,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C006427,1,107.23,103.47,3,1,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C006428,34,61.3,1974.86,1,0,3,Month-to-month,Fibre optic,Post,True,False,False,0
C006429,4,46.98,184.45,1,2,0,Month-to-month,DSL,Electronic cheque,False,False,False,1
C006430,15,83.47,1286.99,0,0,4,Month-to-month,DSL,Electronic cheque,False,False,True,1
